Index,Text,Label
75,号台风来到了南昌当天我连伞都打不稳就在找吃的路上顺便逛了江西画院还在旁边的百花洲公园转了一圈,3
0_129,在另一个贴子里看到了应该是同一个姑娘,0
1_96,台风很快就过去了但也留下一地残骸,1
51,南方没有秋一场酣畅淋漓的大风全靠台风所赐过境之后月依然是夏季沿着湖边散步去面包坊买面包,3
0_185,公交站台的广告布被撕开了一个角风一吹哗啦响等车有点吵,0
1_110,丰泽区,1
63,不得不说还挺治愈的估计这么多场台风把大家都闷坏了今天天气特别好现场的人都成功看到了日落,3
4,我感觉这棵树在倒之前就已经死了超大阵风倒了后又被扶起来了,3
83,我在琼海家里影响不大鸡鸭鹅都好好的真心不容易农业人无论怎么说都好默默承受默默做事吧,3
0_90,也不是说风不大就是在屋里听吹玻璃的声音没有三月那会儿夜里听着风大似的不知道是风向问题么,0
1_102,我的车子还在树下压着,1
2_118,电线杆都折了太严重了,2
152,台风过后久违放晴的天空有一种涅槃重生的感觉,3
1_30,我嘞个上理啊,1
2_43,这次应对摩羯有了上次威马逊的经验把车停在了没树的高地刚下去看我的车除了脏点没有其他问题买了一周昨晚的菜冰箱里库存应对家人一周吃饭没问题小区也给力持续的供电供水没有影响装修时候的玻璃都是用的加厚防风防水也很棒,2
1_13,此时的吴江暴雨如注盛泽有居民拍到了风雨中一位电力工人在冒雨抢修的画面让人倍感温暖和安心,1
1_68,我家邻居屋顶都刮飞了,1
2_174,这看着像末日,2
89,台风过境后总是有概率遇到史诗级朝霞只是这次不巧遇到的是黑心棉朝霞,3
1_47,运河油罐园,1
1,大家一直关注的第四代住宅台风天庭院绿植和防水终于考证了摩羯强势登陆除了小区楼下树倒了庭院的树基本无伤,3
0_132,大连刮风的时候经常见这样,0
0_133,我说怎么金安桥那儿这么堵呢,0
24,今日台风宜宅家看着那风不断摇曳着树木听着雨声轻轻拍打着玻璃室内的安静仿佛跟世界隔绝一样在安逸的环境下给自己调一杯咖啡,3
0_149,大家真的哪都不要去了哪怕出门扔个垃圾都要小心再小心,0
2_196,愿平安,2
2_102,日前住房城乡建设部协调中国城市规划设计研究院中国城市建设研究院广州市林业园林局等单位选派的技术专家对琼山区的古树名木倒伏处置情况开展技术指导确定该区古树名木抢救方案,2
0_200,去公园逛了一圈几十年树龄的大树也刮断了～向日葵给风刮的下了腰木瓜园里满是风吹落的木瓜甜香甜香的,0
1_191,成排椰子树呈放射状倒地部分树干断裂路面被枝叶阻塞,1
1_98,外立面被吹下来了砸到了一辆白色小车,1
2_73,秀英区相对积水区域没这么多满地都是碎玻璃断掉的电线长流夜市道路都被倒下的树覆盖环卫工人在清理真是辛苦了大家开车小心点路上发现好多泡在水里的车进退两难还好骑的小电动哪里都可以钻风雨无阻来上班有水就退退退,2
0_179,台风过后家门口的广告牌被吹歪了物业说今天会修,0
27,普拉桑台风来袭学校停课一天老母亲被迫请年假在家照顾娃的一日三餐今日份午餐娃点了百吃不厌的洋葱肥牛盖饭凉拌黄瓜小葱拌豆腐和火龙果香蕉奶昔,3
1_31,天啊真的好严重,1
2_195,看着好心疼,2
0_14,傍晚雨停后下楼带着贝贝转了一圈遍地是贝碧嘉留下的痕迹折断的树杈也已被物业锯了下来等着环卫收走呢,0
0_110,这个大树扛了一夜终于还是倒了,0
1_185,台风的威力真是不小啊龙门架也扛不住了还好有公交大哥承受了所有后面车辆的才能没有受伤话说这个天公交车里应该没有乘客吧,1
0_51,我店里门吹掉啦,0
127,风停了雨歇了世界仿佛被重新洗刷过一般天空像一块深蓝色的丝绒缀着格外明亮的星星一闪一闪像是谁撒了一把碎钻,3
2_189,房屋倒塌一片废墟数以万计的人无家可归人类在大自然面前实在是太过渺小了明天和意外哪个先来谁也不知道所以怎么开心怎么来过好当下才是最重要的,2
1_75,家乡加油,1
0_210,台风过后到处都是折断的树枝空气中有股清新的独属于树木的绿色味道,0
147,今年第号台风贝碧嘉有惊无险的离开了南京台风过后晴空万里天空如洗蔚蓝如海白云朵朵飘浮在空中就在那里浮着一动不动仿佛不愿离开一样,3
142,台风天狂风暴雨后的橙色天空超级好看,3
69,台风过后照例盐水棒冰常熟面最后咖啡收尾回沪大雨后的虞山一定要去玩,3
1_141,我一个人躲在固成的一个出租房里听着狂风呼啸而过看着出租屋的防盗窗差点被吹掉停水停电台风过境后这片土地刚刚经历创伤一片狼藉,1
1_57,太原今天风超级大注意安全,1
0_81,我们这也有风但是没那么夸张啊但是露台也很惨,0
61,台风后再访食虫花园这片生境实在太爱了​贫瘠的白色硅沙分布其间的黑水潭​当然还有极高的食虫植物密度,3
2_190,地震导致缅甸大片地区的建筑被毁桥梁被推倒道路被压弯其中缅甸第二大城市人口超过万的曼德,2
174,苏州台风过后阳澄湖野果满地,3
0_13,风雨无阻今天布老师也努力工作了呜呜呜路上的积水滂臭把我的脚都泡臭了不会得脚气吧[衰],0
0_53,新江湾,0
0_91,这怎么好像我家楼下物美门口吗,0
0_176,院子里的花盆被风吹倒了小区的老树也倒了还好房子没事收拾一下就好,0
2_143,宏路这里损坏极其严重,2
1_167,经历过大大小小很多台风但是基本都是在台风边缘直到这次长滩台风掀起来自己的屋顶才真实体会台风带来的破坏和灾难希望风雨过后是彩虹,1
2_180,山体滑坡掩埋了户民房已找到人遇难救援队还在挖掘,2
0_62,早起准备去沙滩捡捡贝壳结果到了沙滩全是木头很大的木头,0
0_160,昨天我们这里从来没被淹过的地方都被淹了恐怖惨了,0
1_115,台风后,1
2_147,我号下午出门给娃买药看到这一幕我哭了内心特别复杂生活了年的地方全是泥土河里车子到处都是全部变成了废铁给娃说小动物被淹了娃伤心的很亲戚家一楼全部被淹我家离石坝河隔了一个村可以说特别幸运了,2
1_41,停水停电海水倒灌铁皮满天飞玻璃门吹倒是没经历过吗,1
73,导航分创冷饮店或南渡江铁桥进入沿江的道路就能看到了不知道台风过后现在怎么样夏天到了改天再抽空去一下真的很喜欢这种绿荫,3
0_218,周六去渤公岛数树数那些被台风卷倒的树没数清,0
0_80,你还把花盆放栏杆上我这肯定不敢要么都爱着墙放放外边的话就挨着放一块但是也没法保证不被吹翻,0
0_192,我们也是帮不了大忙大家一起拖树枝,0
2_105,昨天的海口被台风虐惨了今早一看到处都是一片狼藉居民家里的阳台被吹掉家具啥的全被卷下去了真不敢想当时躲在家里的人得多害怕,2
0_141,还没来得及赏花呢树都吹秃了,0
2_117,海南还没从摩羯的重创中缓过神来潭美又带来了十年一遇的洪涝图片是海南琼海今日的景象而眼下康妮又形成了超级台风直奔台湾而去和以往相同的是台风带来的灾难依旧无法引起广泛关注但不同的是这次台风接连侵袭的受灾程度是史无前例的,2
1_133,出门看牙在诊所听到外面噼里啪啦的时候还在感觉新奇和周围的人一起看热闹拍视频回家的路上看到两个倒霉蛋后车窗被砸碎P我还在觉得雨我无瓜越靠近家越觉得不对劲周围绿化多树倒了一大片,1
2_185,这些画面不仅是灾难的记录更是希望与坚韧的象征,2
105,今天厦门台风走了就出晚霞了,3
118,台风飘远留下如此晚霞盛景让人叹为观止火烧云梅州,3
1_56,朝阳区路边的树已经秃了,1
1_6,第号台风贝碧嘉于今天时分登陆上海浦东临港新城沿海登陆时近中心最大风力达级米秒,1
0_36,摩羯真讨厌我指的台风​,0
2_133,家乡水灾大家帮忙传播下,2
0_164,雨都停了很久了原先的玉米地还是像一片连着一片的湖很多道路还是被淹着我们涉水过一条路时候车胎被扎坏了,0
80,昨天台风刚过去空气很新鲜手机开了免打扰在脑子里过一遍明天要做的事情然后就开始放空走到脑袋空空的时候就回家睡觉,3
0_31,台风过后的上海这边离台风中心还很远就破坏力惊人了​,0
2_88,没水没网没电没信号没法及时发出来台风过境的第一天早晨一小段路的此情此景文昌老家路不通要走路公里才能进村间瓦房灭顶了槟榔树断了胡椒只剩骨头了,2
68,一直刷到雨后虞山徒步别有风味周五江浙沪康妮台风大雨刚走,3
0_60,外面倒了很多树,0
90,左滑台风过境日出金光下的姑苏好美,3
15,台风天点上喜欢的香氛洗完澡躺在沙发上听着自己的歌单随意翻看一下在二手书店买的诗集祝大家也晚安～,3
1_80,梅州今年太难了两次热搜都有重大伤亡情况希望大家平安,1
2_130,云南德宏震感强烈瑞丽市财富中心现场​​​,2
1_3,台风摩羯或致广东三停一休台风 海口 ​,1
2_24,台风摩羯不是寻常普普通通轻描淡写的小台风这是建国以来登陆最大的秋台风这是灾难海口的官方表述为台风摩羯横贯全境横扫全城重创海口造成严重灾害和重大损失无数个你我一样的普通人月日那一夜都经历了恐怖和惊吓更多海口文昌等地的农业养殖业受损惨重对于有些老百姓来说可能是灭顶之灾,2
0_95,这树感觉像摆进去的怎么根都没有啊,0
2_160,洪水过后到处是满目疮痍再也找不回我记忆里的泗水西坑村小时候玩的溪流早已在几年前的洪水中被毁经过这次的洪水更是面目全非庆幸的是村民都没事,2
2_65,非必要不出门留给市政抢修台风魔羯,2
1_82,昨天真的想办法从各条路回家都没办法最后被困在桂林站附近幸好成功入住车站旁边的城市便捷虽然能安心睡一晚但是停电导致没办法好好充电,1
2_32,去年带着女儿去打卡了一下真的很漂亮白色风车的浪漫很震撼希望能够早日恢复希望大家平平安安海南台风摩羯木兰湾,2
0_65,估计环卫工人还没时间捡海滩上的垃圾路边枯黄的树枝也都没清理完主要是随意丢垃圾的人太讨厌了一点都不自觉,0
10,台风天又到了～宅在家学习很有安全感下午茶时间喝瓶东方树叶的新品黑乌龙卡糖喝着没有负担～加些冰块喝着更加清爽香醇口感很有层次入口醇醇茶香^^,3
2_4,节台风摩羯登陆海南岛后惨状只剩下一片狼藉惨实在太惨没网没信号没电没水断断续续的,2
2_123,倒成一滩砖瓦的房子原本是家名叫金木姐的早餐店半个多月前我们第一次到曼德勒就是在这里吃的第一顿饭这家店原本有两层厨房在二楼涂着黄香楝的店员跑上跑下端上了我们在缅甸吃过最正宗的云南菜没想到再来时看到的却是废墟了,2
128,台风后的夜晚美得让人屏,3
2_92,摩羯致海口文昌经济损失亿元损害挺严重的天灾无情呀台风摩羯台风自然灾害,2
2_127,月日记者来到瑞丽市财富广场只见广场已被封锁检查公安消防人员正在现场值守碎砂泥瓷砖水泥砖洒满一地人们正在施工建设围栏禁止行人入内,2
149,台风过后格外晴朗珍惜每一个明净的早晨吧愿我们都能在风雨后迎来属于自己的晴朗天空,3
31,台风天不想出门清空下冰箱的库存做yi顿简单的凉面简单开胃好吃连吃两碗都不腻,3
0_199,昨天去了圆明园南门进入藻园门出的即使已经过去两天一路上还是看到很多没来得及处理的残枝断木可以想象当天狂风带来的破坏后果有多严重,0
0_212,午后阳光越发燥热仿佛昨日风雨肆虐只是一场幻觉几乎所有树木都被扒了一层皮,0
0_207,我们小区二十多年的松树也倒了唉树太大了一个镜头都装不进去,0
19,一年一次的台风很准时的又来了天空被乌云笼罩暴雨下个不停宅家打开氛围灯驱散家里的昏暗听着哗哗啦啦的雨声好喜欢这份独处自在的时光,3
158,今晚这把天都烧开的火烧云应该全深圳都看到了吧这也的好好谢谢台风格美带来的水汽,3
0_162,从稚山路走到龙船坪小区蹚水走到南溪山公园才最终离开涨水区终于自救成功顺利打车回家希望洪水早点退去,0
2_100,台风摩羯过后万幸的是一家人在一起‍‍​,2
2_111,台风过后的福州城今天图再次霸屏了图中下凹处是一家餐馆筷子豪情详图,2
2_94,地里的农作物被撵平了让农民怎么活啊台风徐闻台风摩羯灾害回家种地但手无缚鸡之力,2
181,台风驾到手机消息无数条但还是决定出门给外公过生日风大雨大连高架都封了路上枝桠遍地到达目的地,3
0_139,货车凭一己之力接住了,0
1_66,超级可怕仔细看有一层砖吧那是已经掉落了一个小角,1
145,小的时候总以为家是温暖的避风港长大后却发现外面在下暴雨家里可是会打台风滴,3
2_135,福清人的不眠之夜抗洪抢险第一线看着水一点一点漫上来真的是在侥幸和恐惧的边缘疯狂试探把乐器和电子产品第一时间做了转移累瘫半条命,2
1_138,在福田出去都看不到路了路障乱飞道路上全是倒下来的树,1
140,台风过境喧嚣渐息阳澄湖重归澄澈与宁静这片宛如梦幻画卷般的水域恰似大自然精心雕琢的璀璨明珠在金色阳光的轻柔抚摸下闪烁着粼粼波光灵动而迷人,3
150,一定要来看看台风过后的天空呀经历了台风的肆虐本以为会是一片狼藉的景象但当风雨过后抬眼望去那片天空简直美到令人窒息,3
0_105, 我的童年回忆啊就这么倒了,0
2_177,昨晚霸气山竹台风降临广州[地点]时海珠桥[地点]那边居然江水倒灌得如此厉害岸上和江水的水位线居然持平了而天环广场楼顶那些玻璃块也被台风吹掉了好多幸好这次大家都提前做好准备,2
184,苏州台风好吓人真的好怕太阳能砸下来,3
0_100,这不是风的问题这是树和地面的问题马路都把树根封闭了,0
0_115,看着这么粗的树刮断‍,0
0_7,许昌禹州鹤壁淇县新乡辉县等地出现级大风其中许昌禹州卧龙岗以每秒近米的级风力冠绝全省妖风肆虐一片狼藉堪比台风登陆​​​,0
113,看看我拍的台风过境后的世纪晚霞没有任何滤镜真的太美了,3
2_104,这次台风来势汹汹破坏力极强给人们带来了巨大的威胁和损失​,2
2_113,希望大家都能明白一件事情封窗换窗不是小事门窗是属于建筑类项目跟安全有关很多人都听不进去这次的台风应该让很多人都清醒了一些吧不要随意买窗换窗不要不重视封窗这并不是说要让你多花多少钱你买的起码要在配置标准范围之内要达到最基本的安全标准那怎么样能达到安全标准呢实际上就是产品安装辅料这三点不是要大家去多花钱而是在安全标准下找便宜的买如果只去买便宜的而不在乎他的安全性那就会有很大的安全隐患就像在家里装了定时炸弹一样请大家给我几分钟时间认真看完这篇文章,2
72,由于台风康妮到来又是两天稀里哗啦淋漓不尽的雨今天早上雨停了正好出门吃早餐然后去公园逛了下,3
1_116,唉:好难过,1
85,台风过后长隆熊猫在干嘛在广州长时间的暴雨水浸变海城的作用下长隆的熊猫好像发生了一些变化帅帅熊猫久违的爬上树,3
124,台风刚刚过境仿佛大自然进行了一场盛大的洗礼当我抬头的那一瞬间被眼前的蓝天白云深深震撼,3
1_67,我们学校的房顶都被掀了太恐怖了第一次见这么大的分,1
38,台风来的时候听妈妈的话还是乖乖呆在家里点上喜欢的香薰放上喜欢的音乐再抽一本喜欢的书,3
32,台风来袭窗外狂风暴雨而我选择窝在温暖的小窝里享受一个人的秋日下午一杯热茶在手线香轻燃雨声成了最自然的背景音乐,3
2_168,一年比一年可怕,2
1_64,是啊北京这么大而且还是阵风风速也有区别盯着自己家门口那么点地方就说全北京没风我也是服了这是我们附近的小区,1
1_144,昨天广州狂风暴雨暨南大学正门都被淹没了学生们只能划船去上课天气预报广州这段时间暴雨＋级雷暴大风＋龙卷风雨神萧敬腾上周六刚来广州开完演唱会想不到后劲如此之大大家雨天出行务必注意安全,1
0_173,灾后重建依然在持续部署和不断攻坚中望我们携手努力让满目疮痍的华园重焕生机与活力加油全体华大人,0
177,台风来临前的天空变幻莫测爱惨了这大自然,3
1_24,满目疮痍,1
2_48,作为普通百姓抵抗不了天灾也救助不了多少灾民能做到的只有照顾好自己的家人教育家人不抱怨不添乱在力所能及的范围内带着家人参与灾后重建顺带用手中的镜头传递正能量[加油],2
1_49,最高的时候能到大腿听说万泉河更夸张还看到新闻有人员伤亡听说是泄洪这咋整的这水啥时候能下去啊又是一次狼藉,1
0_121,这种算啥有啥福利可以给报销和补偿不,0
2_59,今天摩羯来袭是今年的第一个八号风球大家可曾还记得年的山竹让我们一起穿越时空回到年前吧～,2
1_142,接几桶水做饭洗头洗澡充电宝充满可能会停水停电,1
0_82,领居家俩个太阳能都被吹下来了听见窗外巨响玻璃炸裂的声音以为是窗户挂下来了没想到俩个太阳能都掉了这么多年一直都好好的今天的风真的好大,0
43,台风天宅家的惬意爱雨变得会爱自己,3
2_119,据一天木头了[大哭],2
2_154,我就是安徽黄山的你们看我们村,2
1_114,莆田的百年榕树也倒了,1
133,台风将至今天苏州傍晚的天空炸了太魔幻了紫的黄的红的太震撼了据说整个江浙沪都很炸裂快晒出你们今晚的魔幻天空,3
1_59,北京刮大风级大家要注意了一定要防风防火还得防电我们大院全都拉闸不准用电安全第一,1
81,台风雨走后的天气闷热,3
0_126,东土城路怡和阳光大厦门口的公交站,0
1_152,天有点塌从小到大还没见过台风嘞结果上面路径写的能到安徽我老实了,1
74,天空受台风气流影响雨淅沥地下个不停溅湿了上班途中匆忙的脚步,3
0_30,看基友说上海台风把树吹断了在江苏也大展神威体感杭州还行就是雨有点大,0
151,台风过境后造成很多的破坏折断树木吹倒绿灯路面一片狼藉也有好的一面空气清新天空格外蓝放眼望去形态各异的云朵懒洋洋地随微风飘动,3
0_23,贝碧嘉登陆直击级台风贝碧嘉破坏力上,0
1_86,面都没见着自己先倒下了应该是福州目前唯一一颗倒下的吧,1
1_127,一场台风暴雨后的深圳一片狼藉树倒的倒车都压扁了,1
1_132,我们走廊外都是玻璃渣子刚用了刮水的扫把简单地清理了一下大家暂时非必要不出门喔实在不得不出门的话还是要注意安全啊,1
0_84,夜砍树清障的园林工人抢修道路的应急队小时待命的消防员正是这些身影守护着城市安全,0
2_91,九月六号的晚上好可怕台风似乎和我擦肩而过风眼过后重新进入风区似乎风更猛烈了我们的阳台门被风吹的很厉害一阵一阵的突然风吹的很厉害我们拼命拉门门上的锁扣被吹的快坏了当时生怕拉不住门我们就要被风吸走了还好我们都平安度过了但是第二天的小岛变得满目疮痍大树连根拔起小树也是倒的倒断的断窗户碎的碎房子毁的毁文昌木兰湾的风车明明才看过壮观的样子如今也被台风吹的折了腰部分地区断水断电好几天了谢谢那些一直在前线救灾抢灾的人们今天的小岛比昨天好点了希望小岛能尽快恢复原来的样子吧,2
87,此刻刚从海口飞回北京一会今天海口美兰机场继续取消架次航班仅有个出港航班十足幸运我的班次没有取消或延误顺利出港起飞,3
159,只要刮台风的日子就会出现超美的晚霞刚回家也是被我遇上了希望好运超级加倍我感叹世间的美有千万种我惋惜千万美当中却没有一个永恒幸运的是我能一睹盛况也能记录这一刻,3
2,在西湖柳浪闻莺遇到了超大的风湖边的柳树吹着超级好看怪不得叫柳浪呢,3
20,从昨天开始就一直在关注台风要在广东登陆早起收到不用去上班的通知意外的假期外面空气闷闷的,3
2_13,海南大学的绝美校园一直是我来小岛读书的唯一慰藉刚来了一周校园还没逛完甚至校门都没出一夜变成叙利亚摩羯你没有心,2
0_10,台风后第一骑带大家看看战损版陆家嘴​,0
2_107,这是台风过后第二天拍的也就是昨天上午多个小时的失联海大终于恢复水电和信号从以往的关注各地新闻成了亲历者真真切切体会到了自然的巨大破坏力好在大家都平安这一切没有想象的那么糟风暴过后那刻恢复通信那刻真的超级感动感谢自己感谢一起抵御灾难的所有人,2
84,原来Pikachu喜欢看台风天的晚霞突然感觉台风前的闷热也没有那么讨厌了,3
2_8,摩羯来袭的那一刻整栋楼都在剧烈地摇摇晃晃头晕恐惧在黑暗中听着狂风呼啸感受着楼体的晃动每一秒钟都充满了未知与不安不敢入睡至今回想起来都让人胆战心惊,2
0_182,墙上出现了一条小裂缝不知道严不严重准备找人来检查,0
0_128,昨天的天气预报说今天是二级风所以我想把事情安排在今天出门结果早上起来被呜呜的风刮醒之后我想今天也不能去了那改明天去吧天气预报到底算不算数,0
1_147,上海级台风过境沉侵试体验get阳台的窗户好顽强无数个瞬间觉得它应该是要合理爆破了,1
2_82,救救小岛吧灾后重建需要更多的力量台风摩羯有多强台风摩羯在海南文昌登录台风过后海南文昌海南台风海南木兰湾海南文昌火箭发射文昌椰子鸡火锅中秋国庆国庆节旅游,2
123,台风后长沙是粉红色的,3
1_175,屋顶瓦片大面积缺失室内天花板水渍蔓延墙皮剥落,1
1_160,车库屋顶被掀掉一半墙皮也掉了,1
53,台风后的铜鼓岭还好风动石在风景还在国庆开门迎客,3
2_159,老家昨晚多毫米降雨量路段冲毁村里人员都失联一整天了据说还在暴雨都不知道今晚过后明天会是什么情况,2
0_117,阵风大到离谱,0
55,这个台风天是不是只有我在爬惠山,3
1_58,昨天这么粗的树被吹断倒在眼前吓死了,1
2_96,台风贝碧嘉马上到上海看到很多人不在乎真替他们着急的威力有多大看看就知道了这是十天前台风摩羯过境广东徐闻后的第二天贝碧嘉摩羯台风上海徐闻南极村文昌,2
2_16,第一次见台风就是超强台风摩羯真的算是惊魂夜了学校也被吹成了海大首先就是楼被吹的一直晃像摇篮原来台风天楼会摇这么厉害还能清晰的听见被吹倒的铁皮饮水机在楼道撞来撞去感觉有无数妖怪在门外嘶吼狰狞尖叫着想把屋子扯个缝隙钻进来雨被风吹的像漫天黄沙全部横着飞过打在墙上然后空中旋转裹挟一排树叶和树枝飞舞最后外面一片雾蒙蒙什么也看不清宿舍门和阳台门被吹的好像有人要破门而入疯狂拍打抵都抵不住,2
6,大风把这个狗都吹倒了大风把这个狗都吹倒了,3
57,经历了一场强烈的台风后杭州迎来了清晨的水晶天我特意前往西湖神州基地只为一睹那令人心动的大朝霞清晨的空气格外清新阳光透过晨雾洒在湖面上闪烁着晶莹的光芒,3
0_216,一棵树阻断了一条马路,0
48,台风过后散步海边人们如雨后春笋般纷纷出动活动了,3
23,据说周四香港会有台风今天一直在下雨昏暗的天气昏暗的小房间有昨天从深圳带回来的霸王茶姬还有朋友带来的一堆小甜品幸福指数拉满了,3
2_101,来看看台风摩羯过境后的海南实况自日凌晨起海南各地降雨量已逐渐变小街上四处可以看到树木倒伏广告牌灯牌散落的景象更有居民反映家中窗户阳台等受灾严重分享一下你所在的区域台风过境后的实况吧[抱抱] ​,2
0_155,垃圾桶都被吹开了,0
2_156,洪水过后惨不忍睹,2
0_202,台风天充满了期待结果没感觉就没了本来说是建国以来最强台风那期待风声雨声声声入耳希望在家看大雨滂沱怎么也得一两天结果三四个小时就走了这些树倒掉也是因为绿化带的树根基不牢靠而已,0
115,你们看到了嘛天空上的云很奇特被台风吹散了傍晚夕阳下还染成了黄色粉色真是太美了,3
0_186,公园里的木栈道被冲上来大量树枝清理后就能重新开放,0
0_161,过去小时主城区中部出现短时强降水小时最大兩强毫米双闸街道小时内毫米以上的大兩区在建邺雨花台玄武秦淮等区预计未来小时较大雨区仍在建邺雨花台玄武秦淮等区但雨势有所减弱六合西南部浦口中部江宁西部兩势将明显加强,0
2_124,最热闹的曼德勒变成了一个荒城死的死伤的伤逃的逃失踪的失踪政府还号令晚上点以后不准救援,2
141,台风过境的阳澄湖成为了鸟类的天堂,3
139,还好没放弃吃完晚饭出来一看天边开始出现红晕马上跑上去开拍虽然全烧在高空不好构图但也还行,3
0_180,小区的绿化树断了几根树枝已经清理干净了,0
2_67,真的很需要大家的帮助海口文昌两个市统计出来的六百多亿亲身经历我相信实际损失比这更多农民是真的惨啊去上班时看到路过一大片一大片被打坏的农作物司机师傅是当地人跟我说那些农作物被掀翻的还能想办法看看扶正能不能救活但是那些被折断的农作物槟榔树根本是没有办法救了重新种要长起来要四五年四五年的生计都没了还有那些被毁坏的房屋说完就一直沉默我听了都想哭了还有那些养殖业的房屋被毁坏的这一场台风真的把我们的家园都摧毁了,2
0_169,美食街的树倒了,0
0_32,上午撑着伞去门口超市买调料外面狂风大作细雨倾泄栾树花和树叶零落在地顺着雨水漂流共享单车电瓶车电动三轮车被掀翻在地环卫工人披着橙色雨披推着推车仍在劳作路上汽车和行人稀少沿街商铺门可罗雀,0
46,台风天洗衣机差点吹飞等台风走了小区内送花盆,3
2_2,台风摩羯海大也是重创很多大树连根拔起水电信号停了好几天路都畅通了水电网也恢复了,2
0_193,我的小电驴心好痛啊,0
1_140,台风山竹过后小区门口道路一片狼藉,1
1_69,我这是不是比你早一点幸亏走的早,1
2_55,对学校食堂是彻底失望了在这么严重的台风影响下饭是有的一开始是可以赊账今天却只收现金好多同学真的都没有现金突然发现生活了快四年的学校对我们的信任甚至都不如外面小吃街的一些阿叔阿姐寒心真正的寒心台风摩羯学校食堂,2
0_43,和我们驾校有一拼,0
0_98,以前说没有感受到台风天的北方人也是感受到了,0
0_20,被台风天扰乱行程的一天,0
0_211,突然一场大风过后一棵大树压断了腰原来不是所有树都可以被古树名木保护条例所保护这棵几十年的柳树明显早已朽烂,0
0_68,乌本桥前面出现一定塌陷木质桥墩有些歪了石头桥墩也有些落水村民说现在已经不让走了,0
93,实际上没有区别都是同一种气象现象不过根据我国的习惯台风是太平洋上的现象飓风是大西洋的所以纽约的其实是飓风不是台风,3
2_85,居住条件实在有限我留存了车辆受损照片和视频之后确定车况还行就直接开奔三亚修车了一路上相当拉风毕竟敞篷了来海南十几次这还是第一次来三亚希望我的信息对要回来的人有所帮助既然人还在中秋还是要有个好心情,2
1_148,坐标好世凤凰城,1
99,受台风贝碧嘉的影响水晶天朝霞闵行文化公园的天空之镜,3
1_176,台风过后一片狼藉海南老百姓真不容易啊台风,1
187,贝碧嘉你有点东西坐标苏州园区我很忙我在家里抗洪,3
0_29,好恐怖这种时候就老实待在家里吧[心][心] ,0
0_181,雨棚被风吹掉了幸好没砸到人已经联系师傅来装了,0
2_62,海口拾贝公园海口打卡拍照必去之地位于海口市新埠岛碧桂园中央半岛临海做为一名人像旅拍摄影师一年多以来我曾经在这里拍摄过无数美丽的瞬间台风摩羯肆虐之后美丽的拾贝公园也未能幸免原先的美好已荡然无存留下的只是满目疮痍我用曾经定格过这里的相机记录了台风过后第一时间拾贝残骸创作了这组纪实照片以此做为纪念,2
0_85,转发提醒身边人特殊时期咱们一起扛,0
0_174,杜苏芮没有正面袭击厦门但是厦门的风雨还是大的不行很多树木都倒了,0
119,原来台风后的晚霞这么好看啊上晚班根本看不到,3
77,台风过后,3
0_146,这么弄个外接笼子似的防护栏很讨厌还有很对往里面堆东西没有公德心容易起火和往下掉,0
2_175,受灾民众在临时医疗点接受救治大量佛塔和学校坍塌救援人员徒手挖掘瓦砾,2
0_75,在瑞丽旅游缅甸大地震时正在瑞丽傣王宫大殿内突然大殿屋顶咯吱咯吱响随后大殿整体晃动地面上下波动起伏金塔上的风铃叮叮当当当意识到是地震跑出大殿时一切又趋于平静过了一会儿再次晃动了一小下,0
2_79,建国以来最强台风摩羯过后海口一片狼藉感受到在自然灾害前人类的渺小了,2
137,台风过境武汉到达机位时还在下雨蓝调时刻趁停雨间隙抓拍一张经典的黄鹤楼与火车同框感光度iso从一直等到才来一辆火车不过轨道和墙壁的雨水被车灯照亮感觉效果还不错,3
0_184,台风过后路边的交通标志牌被吹歪了但还能看清交警已经来检查了,0
1_193,主干道积水深到大腿抛锚的车辆堵了三个路口,1
1_33,我看看谁还说不严重,1
1_87,台风登陆泉州推倒了我们的百年榕树,1
1_106,终究是我大泉州扛下了所有心疼,1
2_31,原本植物应长得最茂盛的地方现在倒的倒剪的剪椰子树也失去了精神头真是灾难具象化,2
1_136,我们是彩虹比这个还惨停水停电断信号一个星期以上,1
2_161,特大洪水冲垮了我们镇北部大部分村庄连南磜镇政府一楼都被浸了圩镇曾经铺好的柏油路都已经冲得没剩多少镇村干部和各单位以及外省外市的支援力量已经奋斗了一个星期希望能早日恢复正常的生活秩序现在很多村民小组还停水停电没信号,2
1_27,不是这不是我学校吗一天没出门怎么,1
132,都看到了吧苏州台风来之前的晚霞太震撼了,3
165,转机回国从一个大湾区到另一个大湾区路过香港那天刚好是台风前脚刚走的周日清晨清晨看到好多街道工作人员开始清扫落叶了阳光下他们在自己的影子上忙碌着,3
44,因为台风学校停课啦囤好电水粮实在是太有安全感了窝在被窝里追剧坐等台风好舒服好舒服好舒服,3
1_161,小区内部的树都给薅了幸好外围停车区的树一颗没倒,1
109,第号台风贝碧嘉和第号台风普拉桑接蹱而至经受住强风雷电暴雨洗礼的城市夜晚余霞散绮,3
56,台风把树叶吹的满地都是不过很喜欢这种雾蒙蒙的感觉,3
2_153,百年一遇的洪水安徽黄山四天遇两次,2
170,台风会带来坏天气但也总能带来惊喜,3
2_86,当时在家附近转转还不足以那么动容后来一篇又一篇的报道一张又一张的照片真的会落泪台风摩羯安好,2
